buchoneado,buchonea,c,d,p
1,1,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
2,2,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
4,4,1000,"(10, 20)",randInt(4) = 0
1,0,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
1,0,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
3,2,1000,"(10, 20)",randInt(4) = 0
2,2,1000,"(10, 20)",randInt(4) = 0
2,3,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
2,2,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
6,5,1000,"(10, 20)",randInt(4) = 0
8,6,1000,"(10, 20)",randInt(4) = 0
45,39,1000,"(10, 20)",randInt(4) = 0
1,2,1000,"(10, 20)",randInt(4) = 0
201,100,1000,"(10, 20)",randInt(4) = 0
6,7,1000,"(10, 20)",randInt(4) = 0
5,5,1000,"(10, 20)",randInt(4) = 0
27,29,1000,"(10, 20)",randInt(4) = 0
4,4,1000,"(10, 20)",randInt(4) = 0
26,28,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
2,2,1000,"(10, 20)",randInt(4) = 0
5,5,1000,"(10, 20)",randInt(4) = 0
2,1,1000,"(10, 20)",randInt(4) = 0
6,8,1000,"(10, 20)",randInt(4) = 0
38,35,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
39,35,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
5,4,1000,"(10, 20)",randInt(4) = 0
5,4,1000,"(10, 20)",randInt(4) = 0
0,2,1000,"(10, 20)",randInt(4) = 0
5,5,1000,"(10, 20)",randInt(4) = 0
4,3,1000,"(10, 20)",randInt(4) = 0
42,41,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
4,2,1000,"(10, 20)",randInt(4) = 0
13,13,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
0,111,1000,"(10, 20)",randInt(4) = 0
3,4,1000,"(10, 20)",randInt(4) = 0
5,7,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
155,149,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
5,4,1000,"(10, 20)",randInt(4) = 0
21,21,1000,"(10, 20)",randInt(4) = 0
1,0,1000,"(10, 20)",randInt(4) = 0
9,13,1000,"(10, 20)",randInt(4) = 0
15,16,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
20,21,1000,"(10, 20)",randInt(4) = 0
146,135,1000,"(10, 20)",randInt(4) = 0
19,18,1000,"(10, 20)",randInt(4) = 0
155,163,1000,"(10, 20)",randInt(4) = 0
161,150,1000,"(10, 20)",randInt(4) = 0
3,5,1000,"(10, 20)",randInt(4) = 0
151,141,1000,"(10, 20)",randInt(4) = 0
165,166,1000,"(10, 20)",randInt(4) = 0
3,2,1000,"(10, 20)",randInt(4) = 0
5,4,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
145,141,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
779,353,1000,"(10, 20)",randInt(4) = 0
21,20,1000,"(10, 20)",randInt(4) = 0
138,132,1000,"(10, 20)",randInt(4) = 0
3,4,1000,"(10, 20)",randInt(4) = 0
3,4,1000,"(10, 20)",randInt(4) = 0
143,601,1000,"(10, 20)",randInt(4) = 0
3,3,1000,"(10, 20)",randInt(4) = 0
13,12,1000,"(10, 20)",randInt(4) = 0
16,14,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
17,18,1000,"(10, 20)",randInt(4) = 0
20,19,1000,"(10, 20)",randInt(4) = 0
10,11,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
10,9,1000,"(10, 20)",randInt(4) = 0
18,18,1000,"(10, 20)",randInt(4) = 0
13,11,1000,"(10, 20)",randInt(4) = 0
2,1,1000,"(10, 20)",randInt(4) = 0
10,8,1000,"(10, 20)",randInt(4) = 0
2,3,1000,"(10, 20)",randInt(4) = 0
18,20,1000,"(10, 20)",randInt(4) = 0
19,20,1000,"(10, 20)",randInt(4) = 0
4,4,1000,"(10, 20)",randInt(4) = 0
13,12,1000,"(10, 20)",randInt(4) = 0
23,23,1000,"(10, 20)",randInt(4) = 0
12,15,1000,"(10, 20)",randInt(4) = 0
27,24,1000,"(10, 20)",randInt(4) = 0
16,13,1000,"(10, 20)",randInt(4) = 0
20,19,1000,"(10, 20)",randInt(4) = 0
15,16,1000,"(10, 20)",randInt(4) = 0
30,33,1000,"(10, 20)",randInt(4) = 0
12,14,1000,"(10, 20)",randInt(4) = 0
6,8,1000,"(10, 20)",randInt(4) = 0
27,26,1000,"(10, 20)",randInt(4) = 0
4,4,1000,"(10, 20)",randInt(4) = 0
18,19,1000,"(10, 20)",randInt(4) = 0
8,8,1000,"(10, 20)",randInt(4) = 0
107,105,1000,"(10, 20)",randInt(4) = 0
11,12,1000,"(10, 20)",randInt(4) = 0
111,113,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
31,31,1000,"(10, 20)",randInt(4) = 0
10,9,1000,"(10, 20)",randInt(4) = 0
7,8,1000,"(10, 20)",randInt(4) = 0
20,22,1000,"(10, 20)",randInt(4) = 0
9,9,1000,"(10, 20)",randInt(4) = 0
120,119,1000,"(10, 20)",randInt(4) = 0
43,43,1000,"(10, 20)",randInt(4) = 0
68,66,1000,"(10, 20)",randInt(4) = 0
120,120,1000,"(10, 20)",randInt(4) = 0
85,85,1000,"(10, 20)",randInt(4) = 0
11,13,1000,"(10, 20)",randInt(4) = 0
7,9,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
111,112,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
12,11,1000,"(10, 20)",randInt(4) = 0
15,13,1000,"(10, 20)",randInt(4) = 0
6,6,1000,"(10, 20)",randInt(4) = 0
90,89,1000,"(10, 20)",randInt(4) = 0
33,33,1000,"(10, 20)",randInt(4) = 0
9,9,1000,"(10, 20)",randInt(4) = 0
8,8,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
11,10,1000,"(10, 20)",randInt(4) = 0
12,12,1000,"(10, 20)",randInt(4) = 0
87,86,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
143,137,1000,"(10, 20)",randInt(4) = 0
150,149,1000,"(10, 20)",randInt(4) = 0
88,90,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
86,87,1000,"(10, 20)",randInt(4) = 0
0,1,1000,"(10, 20)",randInt(4) = 0
52,49,1000,"(10, 20)",randInt(4) = 0
152,150,1000,"(10, 20)",randInt(4) = 0
128,126,1000,"(10, 20)",randInt(4) = 0
164,166,1000,"(10, 20)",randInt(4) = 0
143,144,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
87,87,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
41,41,1000,"(10, 20)",randInt(4) = 0
146,149,1000,"(10, 20)",randInt(4) = 0
49,52,1000,"(10, 20)",randInt(4) = 0
53,53,1000,"(10, 20)",randInt(4) = 0
0,0,1000,"(10, 20)",randInt(4) = 0
118,119,1000,"(10, 20)",randInt(4) = 0
130,131,1000,"(10, 20)",randInt(4) = 0
143,142,1000,"(10, 20)",randInt(4) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
4,6,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
98,99,1000,"(10, 20)",randInt(1) = 0
131,132,1000,"(10, 20)",randInt(1) = 0
110,111,1000,"(10, 20)",randInt(1) = 0
141,141,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
22,18,1000,"(10, 20)",randInt(1) = 0
127,128,1000,"(10, 20)",randInt(1) = 0
101,102,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
114,114,1000,"(10, 20)",randInt(1) = 0
102,98,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
1,4,1000,"(10, 20)",randInt(1) = 0
148,149,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
151,142,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
131,130,1000,"(10, 20)",randInt(1) = 0
21,23,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
126,129,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
31,30,1000,"(10, 20)",randInt(1) = 0
38,37,1000,"(10, 20)",randInt(1) = 0
19,19,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
29,27,1000,"(10, 20)",randInt(1) = 0
25,25,1000,"(10, 20)",randInt(1) = 0
29,27,1000,"(10, 20)",randInt(1) = 0
13,14,1000,"(10, 20)",randInt(1) = 0
23,24,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
38,39,1000,"(10, 20)",randInt(1) = 0
15,15,1000,"(10, 20)",randInt(1) = 0
30,28,1000,"(10, 20)",randInt(1) = 0
16,15,1000,"(10, 20)",randInt(1) = 0
33,36,1000,"(10, 20)",randInt(1) = 0
35,36,1000,"(10, 20)",randInt(1) = 0
45,41,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
31,31,1000,"(10, 20)",randInt(1) = 0
14,14,1000,"(10, 20)",randInt(1) = 0
15,14,1000,"(10, 20)",randInt(1) = 0
42,40,1000,"(10, 20)",randInt(1) = 0
15,20,1000,"(10, 20)",randInt(1) = 0
38,42,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
26,27,1000,"(10, 20)",randInt(1) = 0
15,16,1000,"(10, 20)",randInt(1) = 0
37,34,1000,"(10, 20)",randInt(1) = 0
45,45,1000,"(10, 20)",randInt(1) = 0
97,97,1000,"(10, 20)",randInt(1) = 0
9,8,1000,"(10, 20)",randInt(1) = 0
18,20,1000,"(10, 20)",randInt(1) = 0
9,9,1000,"(10, 20)",randInt(1) = 0
123,126,1000,"(10, 20)",randInt(1) = 0
9,11,1000,"(10, 20)",randInt(1) = 0
7,8,1000,"(10, 20)",randInt(1) = 0
122,122,1000,"(10, 20)",randInt(1) = 0
30,33,1000,"(10, 20)",randInt(1) = 0
133,131,1000,"(10, 20)",randInt(1) = 0
4,4,1000,"(10, 20)",randInt(1) = 0
9,7,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
91,91,1000,"(10, 20)",randInt(1) = 0
5,5,1000,"(10, 20)",randInt(1) = 0
122,121,1000,"(10, 20)",randInt(1) = 0
19,19,1000,"(10, 20)",randInt(1) = 0
101,100,1000,"(10, 20)",randInt(1) = 0
28,25,1000,"(10, 20)",randInt(1) = 0
125,126,1000,"(10, 20)",randInt(1) = 0
98,98,1000,"(10, 20)",randInt(1) = 0
9,7,1000,"(10, 20)",randInt(1) = 0
9,11,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
124,124,1000,"(10, 20)",randInt(1) = 0
93,92,1000,"(10, 20)",randInt(1) = 0
136,133,1000,"(10, 20)",randInt(1) = 0
28,31,1000,"(10, 20)",randInt(1) = 0
91,90,1000,"(10, 20)",randInt(1) = 0
24,26,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
36,36,1000,"(10, 20)",randInt(1) = 0
38,39,1000,"(10, 20)",randInt(1) = 0
85,82,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
47,49,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
70,69,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
19,18,1000,"(10, 20)",randInt(1) = 0
22,23,1000,"(10, 20)",randInt(1) = 0
26,23,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
71,71,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
69,68,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
24,23,1000,"(10, 20)",randInt(1) = 0
39,38,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
77,79,1000,"(10, 20)",randInt(1) = 0
82,82,1000,"(10, 20)",randInt(1) = 0
24,26,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
19,19,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
3,2,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
3,2,1000,"(10, 20)",randInt(1) = 0
10,9,1000,"(10, 20)",randInt(1) = 0
4,4,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
5,6,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
6,6,1000,"(10, 20)",randInt(1) = 0
3,2,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
1,3,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
4,4,1000,"(10, 20)",randInt(1) = 0
4,3,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
4,5,1000,"(10, 20)",randInt(1) = 0
14,12,1000,"(10, 20)",randInt(1) = 0
18,17,1000,"(10, 20)",randInt(1) = 0
31,31,1000,"(10, 20)",randInt(1) = 0
9,9,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
41,42,1000,"(10, 20)",randInt(1) = 0
13,12,1000,"(10, 20)",randInt(1) = 0
27,29,1000,"(10, 20)",randInt(1) = 0
18,19,1000,"(10, 20)",randInt(1) = 0
7,8,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
16,18,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
9,9,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
9,9,1000,"(10, 20)",randInt(1) = 0
16,15,1000,"(10, 20)",randInt(1) = 0
28,28,1000,"(10, 20)",randInt(1) = 0
8,9,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
4,5,1000,"(10, 20)",randInt(1) = 0
3,4,1000,"(10, 20)",randInt(1) = 0
1,2,1000,"(10, 20)",randInt(1) = 0
104,44,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
8,6,1000,"(10, 20)",randInt(1) = 0
17,15,1000,"(10, 20)",randInt(1) = 0
8,8,1000,"(10, 20)",randInt(1) = 0
9,8,1000,"(10, 20)",randInt(1) = 0
10,67,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
3,2,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
11,13,1000,"(10, 20)",randInt(1) = 0
111,109,1000,"(10, 20)",randInt(1) = 0
12,14,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
130,129,1000,"(10, 20)",randInt(1) = 0
49,53,1000,"(10, 20)",randInt(1) = 0
44,45,1000,"(10, 20)",randInt(1) = 0
2,4,1000,"(10, 20)",randInt(1) = 0
11,12,1000,"(10, 20)",randInt(1) = 0
4,5,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
48,48,1000,"(10, 20)",randInt(1) = 0
5,6,1000,"(10, 20)",randInt(1) = 0
41,42,1000,"(10, 20)",randInt(1) = 0
2,4,1000,"(10, 20)",randInt(1) = 0
126,123,1000,"(10, 20)",randInt(1) = 0
124,123,1000,"(10, 20)",randInt(1) = 0
101,101,1000,"(10, 20)",randInt(1) = 0
117,116,1000,"(10, 20)",randInt(1) = 0
62,60,1000,"(10, 20)",randInt(1) = 0
4,4,1000,"(10, 20)",randInt(1) = 0
124,126,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
100,99,1000,"(10, 20)",randInt(1) = 0
107,103,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
44,41,1000,"(10, 20)",randInt(1) = 0
126,121,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
7,8,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
7,5,1000,"(10, 20)",randInt(1) = 0
26,28,1000,"(10, 20)",randInt(1) = 0
26,25,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
99,99,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
127,128,1000,"(10, 20)",randInt(1) = 0
74,75,1000,"(10, 20)",randInt(1) = 0
104,104,1000,"(10, 20)",randInt(1) = 0
6,7,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
74,74,1000,"(10, 20)",randInt(1) = 0
87,87,1000,"(10, 20)",randInt(1) = 0
108,107,1000,"(10, 20)",randInt(1) = 0
82,82,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
126,124,1000,"(10, 20)",randInt(1) = 0
139,142,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
4,5,1000,"(10, 20)",randInt(1) = 0
48,46,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
50,48,1000,"(10, 20)",randInt(1) = 0
16,20,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
20,21,1000,"(10, 20)",randInt(1) = 0
23,21,1000,"(10, 20)",randInt(1) = 0
37,35,1000,"(10, 20)",randInt(1) = 0
17,16,1000,"(10, 20)",randInt(1) = 0
61,62,1000,"(10, 20)",randInt(1) = 0
20,20,1000,"(10, 20)",randInt(1) = 0
51,49,1000,"(10, 20)",randInt(1) = 0
52,37,1000,"(10, 20)",randInt(1) = 0
44,41,1000,"(10, 20)",randInt(1) = 0
24,23,1000,"(10, 20)",randInt(1) = 0
26,26,1000,"(10, 20)",randInt(1) = 0
16,17,1000,"(10, 20)",randInt(1) = 0
59,61,1000,"(10, 20)",randInt(1) = 0
15,18,1000,"(10, 20)",randInt(1) = 0
24,21,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
20,21,1000,"(10, 20)",randInt(1) = 0
53,50,1000,"(10, 20)",randInt(1) = 0
21,21,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
27,22,1000,"(10, 20)",randInt(1) = 0
0,2,1000,"(10, 20)",randInt(1) = 0
0,23,1000,"(10, 20)",randInt(1) = 0
3,2,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
6,6,1000,"(10, 20)",randInt(1) = 0
6,7,1000,"(10, 20)",randInt(1) = 0
4,3,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
3,4,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
6,7,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
3,3,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
8,7,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
6,5,1000,"(10, 20)",randInt(1) = 0
2,2,1000,"(10, 20)",randInt(1) = 0
11,13,1000,"(10, 20)",randInt(1) = 0
44,42,1000,"(10, 20)",randInt(1) = 0
2,3,1000,"(10, 20)",randInt(1) = 0
8,9,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
6,5,1000,"(10, 20)",randInt(1) = 0
70,67,1000,"(10, 20)",randInt(1) = 0
61,61,1000,"(10, 20)",randInt(1) = 0
62,58,1000,"(10, 20)",randInt(1) = 0
77,79,1000,"(10, 20)",randInt(1) = 0
60,62,1000,"(10, 20)",randInt(1) = 0
11,12,1000,"(10, 20)",randInt(1) = 0
7,6,1000,"(10, 20)",randInt(1) = 0
63,63,1000,"(10, 20)",randInt(1) = 0
46,48,1000,"(10, 20)",randInt(1) = 0
8,8,1000,"(10, 20)",randInt(1) = 0
2,1,1000,"(10, 20)",randInt(1) = 0
65,63,1000,"(10, 20)",randInt(1) = 0
68,70,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
45,47,1000,"(10, 20)",randInt(1) = 0
8,9,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
57,55,1000,"(10, 20)",randInt(1) = 0
8,8,1000,"(10, 20)",randInt(1) = 0
50,51,1000,"(10, 20)",randInt(1) = 0
67,65,1000,"(10, 20)",randInt(1) = 0
7,6,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
3,1,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
1,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,1,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
0,0,1000,"(10, 20)",randInt(1) = 0
